time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2012-05-01 00:00:00,0.0,253.8000030517578,0.0,100570.0,0.003700000001117587,279.1000061035156,-0.20000000298023224,-2.299999952316284,0.0
2012-05-01 01:00:00,0.0,251.5,0.0,100620.0,0.0032999999821186066,278.1000061035156,-0.20000000298023224,-1.5,0.0
2012-05-01 02:00:00,0.0,249.40000915527344,0.0,100670.0,0.002899999963119626,277.1000061035156,-0.30000001192092896,-0.6000000238418579,0.0
2012-05-01 03:00:00,0.0,218.60000610351562,0.0,100720.0,0.0024999999441206455,276.0,-0.4000000059604645,0.20000000298023224,0.0
2012-05-01 04:00:00,0.0,218.0,0.0,100700.0,0.0024999999441206455,275.20001220703125,-0.5,0.5,0.0
2012-05-01 05:00:00,0.0,217.40000915527344,0.0,100670.0,0.0023999998811632395,274.3999938964844,-0.699999988079071,0.699999988079071,0.0
2012-05-01 06:00:00,0.0,217.8000030517578,0.0,100650.0,0.0023999998811632395,273.70001220703125,-0.9000000357627869,1.0,0.0
2012-05-01 07:00:00,0.0,217.1999969482422,0.0,100660.0,0.0023999998811632395,272.8999938964844,-1.5,0.9000000357627869,0.0
2012-05-01 08:00:00,0.0,216.60000610351562,0.0,100650.0,0.0023999998811632395,272.20001220703125,-2.1000001430511475,0.9000000357627869,0.0
2012-05-01 09:00:00,0.0,231.60000610351562,0.0,100660.0,0.0023999998811632395,271.5,-2.700000047683716,0.9000000357627869,0.0
2012-05-01 10:00:00,0.0,233.90000915527344,86.5,100660.0,0.002699999837204814,274.0,-2.0,1.2000000476837158,0.0
2012-05-01 11:00:00,0.0,236.10000610351562,221.0,100670.0,0.0030999998562037945,276.3999938964844,-1.3000000715255737,1.5,0.0
2012-05-01 12:00:00,0.0,263.6000061035156,404.5,100670.0,0.003599999938160181,278.8000183105469,-0.6000000238418579,1.8000000715255737,0.0
2012-05-01 13:00:00,0.0,265.3000183105469,574.0,100660.0,0.003700000001117587,281.0,-0.699999988079071,3.0,0.0
2012-05-01 14:00:00,0.0,266.8999938964844,704.0,100620.0,0.0037999998312443495,283.1000061035156,-0.800000011920929,4.300000190734863,0.0
2012-05-01 15:00:00,0.0,309.5,655.7999877929688,100600.0,0.003999999724328518,285.20001220703125,-0.9000000357627869,5.5,0.0
2012-05-01 16:00:00,0.0,309.3999938964844,715.7000122070312,100550.0,0.003999999724328518,285.3000183105469,-0.30000001192092896,6.0,0.0
2012-05-01 17:00:00,0.0,309.5,723.5,100500.0,0.004100000020116568,285.3999938964844,0.30000001192092896,6.599999904632568,0.0
2012-05-01 18:00:00,0.0,330.0,582.2999877929688,100430.0,0.00419999985024333,285.5,0.9000000357627869,7.099999904632568,4.69032008347475e-08
